threshold,name,sensitivity,specificity,alpha,beta,p_value
0.43354136769827806,WAMPI,0.96,0.9,-9.104976554192989,21.00140201737236,0.0035387142475122924
3.4053034536756015,PCI,0.92,0.3,13.619164050695737,-3.999398067151855,0.004239639604761698
0.36099385084434665,LPI,1,0.05,-0.5417926308642239,1.500836176563667,0.05291087976711877
2.1882498607679866,weathering_score,0.94,0.25,2.0282983935275203,-0.9269043859624285,8.046923324399599e-4
