WAMPI_prob,PCI_prob,LPI_prob,weathering_score_prob,file_name,WAMPI,PCI,LPI,API,BPI,catalog_number,sampled,museum,UCIAMS_number,taxon,genus,species,locality,ucmp_locality,side,element,collagen_present,batch,publication,weathering_score,WAMPI_classification,PCI_classification,LPI_classification,weathering_score_classification
0.9999998326530374,0.7830307992077872,0.9799934266424767,0.5478310118093532,UCMP_149256,1.1742813615688967,3.0896613361181378,2.97239200890711,1.1066012145207107,2.314755055961349,149256,TRUE,UCMP,NA,Teratornis merriami,Teratornis,merriami,McKittrick,NA,NA,NA,1,0,[@fox-dobbs2006],2,1,1,1,1
0.9999993801153142,0.736141184266124,0.9894163864039565,0.5478310118093532,UCMP_149257,1.1121037221775012,3.1532141028130183,3.410590629565663,1.0437504013470542,2.222026374838879,149257,TRUE,UCMP,NA,Teratornis merriami,Teratornis,merriami,McKittrick,NA,NA,NA,1,0,[@fox-dobbs2006],2,1,1,1,1
0.015810451380620334,0.5662033954671948,0.6448053555595523,0.7549166492151614,UCMP_153246,0.2372305515298608,3.340762416438642,0.7382887286637525,0.4094804572899173,1.3396468539712243,153246,TRUE,UCMP,NA,Equus conversidens,Equus,conversidens,McKittrick,NA,NA,NA,0,0,NA,1,0,1,1,1
0.5727208138383465,0.7890438010391013,0.743306094802922,0.7549166492151614,UCMP_153247,0.4473015873099841,3.0808337086006885,1.05486851366193,0.6041899030634409,1.6693562907501889,153247,TRUE,UCMP,NA,Equus conversidens,Equus,conversidens,McKittrick,NA,NA,NA,0,0,NA,1,1,1,1,1
0.008485981686814989,0.4950752102914467,0.6499983675089133,0.5478310118093532,UCMP_153250,0.20733176339980272,3.411393278559844,0.753712565262332,0.3948720357381933,1.0753273554676537,153250,TRUE,UCMP,NA,Equus conversidens,Equus,conversidens,McKittrick,NA,NA,NA,0,0,NA,2,0,0,1,1
0.010890275897435622,0.8161742537910401,0.6750035692039081,0.3227445889562836,UCMP_153252,0.21929196352170433,3.0384991744139915,0.8295601166409878,0.4862704092151573,1.1150171192001426,153252,TRUE,UCMP,NA,Bison,Bison,NA,McKittrick,NA,NA,NA,0,0,NA,3,0,1,1,0
0.220521376359687,0.7236240056042816,0.7145441262332523,0.5478310118093532,UCMP_153253,0.37343705111427833,3.1688914094727174,0.9561087105018112,0.530150782000934,1.5098428861766198,153253,TRUE,UCMP,NA,Bison,Bison,NA,McKittrick,NA,NA,NA,0,0,NA,2,0,1,1,1
0.008847554079724623,0.4616230330653868,0.5377274179101362,0.7549166492151614,UCMP_153254,0.20933034250560983,3.44450441100777,0.4365266890074492,0.37530881934077415,0.9155474676492268,153254,TRUE,UCMP,NA,Bison,Bison,NA,McKittrick,NA,NA,NA,0,0,NA,1,0,0,1,1
0.03499215925523405,0.5160983445031033,0.688949120024051,0.5478310118093532,UCMP_153256,0.2758883332882965,3.390625660956888,0.8731595022509614,0.43833720712794433,1.4592371360048768,153256,TRUE,UCMP,NA,Bison,Bison,NA,McKittrick,NA,NA,NA,0,0,NA,2,0,1,1,1
0.9961530618185401,0.8100906950369089,0.65564260482614245,0.7549166492151614,UCMP_153257,0.6972374054422421,3.04838482153291,0.7705969692080438,0.7135092570771916,1.0300378128317988,153257,TRUE,UCMP,NA,Cervus elaphus,Cervus,elaphus,McKittrick,NA,NA,NA,1,0,[@fox-dobbs2014],1,1,1,1,1
